,id,document,label
16032,4560605,그냥 킬링타임 용,0
16033,729863,다른 영화 찍다 남다 돈 연습 삼다 찍다 것 같다 영화,0
16034,8134113,양철북 쌍벽 을 이루다 시대 넘어서다 영원하다 고전 이다,1
16035,8513829,형사 결투 따다 영화 찍다 불쌍하다 하지원 그래도 출연료 받다 퉁 치다 유,0
16036,3743860,전혀 이해 안 가다 영화,0
16037,1081463,배우 좋아하다 만들다 멋지다 영화배우 등 이여 이런 영화 잡다,1
16038,8006060,너무 감동 적 이다,1
16039,644303,쩝,0
16040,8508800,의지 돋보이다 영화 이다,1
16041,7342256,막장 소재 러브 라인 주 이루다 드라마 사이 찾아보다 수 없다 감동 열정 있다 착하다 드라마 다소 뻔하다 사람 을 자극시키다 소재 없다 생각 수 있다 솔직하다 꾸밈 없다 더욱 오다 닿다,1
16042,9595866,다시다 이렇다 프로 만들다 말다,0
16043,9532238,게 점 짜다 영화 아니다 내용 보다 보단 못 액션 상 으로는 더욱 훌륭하다 그래서 점 줌,1
16044,698867,데미무어 최고 영화,1
16045,4910797,영화 참으로 최고 이자 걸작 중 하나,1
16046,5538743,진짜 재다 ㅋㅋ,1
16047,10075658,왜 삼류 드라마 나오다 한심하다,0
16048,22542,원작 감동 을 그대로 살리다 제인 에어 시리즈 중 최고 영화,1
16049,8475479,뻔하다 얘기 너무 지루하다 끄다 결국 모두 알 게 되다 얘기 숨다 애쓰다 주인공 행동 전혀 공감 안 가다 억지스럽다 회 다 보다 동안 내용 전개도 전혀 없다 돌림노래 듣다 느낌 랄 끄다 배우 연기력 정말 안습 이다,0
16050,3727812,미어캣 너무 신기하다 촬영 을 어떻다 신기하다,1
16051,5140333,친구 끼리 우정 을 생각 만들다 여운 남다 영화,1
16052,6152966,요 근래 젤 재미있다 드라마 몇번 더보 게 되다 같다,1
16053,3140587,주인공 포스터 로만 보다 데이빗 하 셀 호프 인데 전격 작전 주연,0
16054,1773054,잘만 든 가족영화,1
16055,5947697,재밌다 ㅋㅋㅋ,1
16056,9886798,흥미롭다 소재 주제 로 관객 을 낚음,0
16057,9597240,첫 장면 활 쏘다 장면 피식 점 줍다 영화 패러디 코믹 영화 라 해도 어느 정도 현실 적 인 감정 있다 ㅎ,0
16058,5200393,크리스마스 분위기 나다 억지 웃음 재미없다,0
16059,4390492,초반 최고 이다 갈수록 최악 변하다 드라마,0
16060,7903121,오 옹 오오오 옹 오오오오오 옹 승리 글 피다 닝 ㄷ,1
16061,9777131,이쁘다 스시 녀 나오다 영화 눈 으로만 보다 아니다 마음 으로도 보다 야하다,1
16062,4659349,너무 난해하다 추상 적 집중 력 다소 떨어지다 영화,1
16063,5891643,대성 아 사랑,1
16064,7928664,면제 대로 게스트 생각 분량 네 명 균등하다 배분 하 고요 수위 조절 도제 대로,0
16065,5468779,따르다 그래도 나름 점점 볼 만 해지 고 있다,0
16066,4042446,상영 관 을 많이 확보 정말 관심 두다 영화 이다 별로 없다 진짜 보고 싶다,0
16067,9701593,모든 것 비교 대상 있다 빛 을 발 법 기담 샤이닝 같다 마스터피스 급 호러 아니다 생각 적어도 한국영 화 기준 으론 그러하다 그만큼 한국 호러 계 처절하다 못 만들다 작품 대다 역 수작 인 작품 빛 을 발,1
16068,8732986,조 로리 꿀잼 놓다 시시 짱 귀욤,1
16069,898168,영국 영화,1
16070,6330490,점도 주기 아깝다 움 그냥 정신 상태 메롱 인 애 둘이서 북 치고 장구 치다 영화,0
16071,5642415,엉 성하다 약간 재미 없다,0
16072,6444393,개그 나오다 슬프다 기도 하고 재밌다,1
16073,632123,창조 모방 경계 에서 방황 우리 슬프다 자화상,1
16074,8848972,일본 역사 관심 이다 볼 만,0
16075,307631,많다 들다 생각,1
16076,839983,역 캐논,1
16077,1872874,거 영화니,0
16078,7425996,정말 감동 적 이예 요 부모님 모시 고 다시 꼭 보고 싶다 ㅠㅠ,1
16079,8559328,똥덩어리 오줌 비비다 먹다 느낌 영화,0
16080,4980024,잔인하다 나오다 시실리 회상 나름 괜찮다 잔인하다 넣다 망치 네,0
16081,383948,우리 규모 구애 받다 않다 이렇다 좋다 스토리 가지다 영화 많이,1
16082,8377671,요즘 처럼 자극 적 인 세상 을 살다 나 에게 영화 보다 잠시 나마 마음 을 편안하다 해 주다,1
16083,3372248,유지태 영화 쭉 보다 안 괜찮다 건 없다,1
16084,9611300,정말 재미없다 봄 감독 왜 바뀌다,0
16085,3717126,욕 마약 범죄 그 끝,0
16086,6397838,너무 재밌다 집중 만 되다 구만,1
16087,5206259,내 나이 대의 캐릭터 등장 다나 청춘 을 좀더 즐기다 보다 ㅋㅋㅋ,1
16088,5322035,굿,1
16089,9528752,별 개 정도 주다 불타 오르다 애국심 별 개 씩 날다 대다 중국 인들 때문 개 주다,0
16090,9985516,결국 관건 캐릭터 스토리 후반 부로 갈수록 전개 힘 많이 딸리다 아이 나름 흥미롭다 볼 수 있다 어차피 애 들다 애니 니까,0
16091,9548802,붉다 여왕 포악하다 알다 그렇게 싸우다 또 다시 왕정 이라니 한심하다 짝 없다 결론 예쁘다 상냥하다 다 보다 스토리 이제 졸업 때 아니다,0
16092,9462533,허다 술 감 정선 어색하다 연기 자꾸 부대끼다 치유 과정,0
16093,8204688,다운 받다 하드 아깝다,0
16094,592121,시도 좋다 너무 긴장감 을 높이다 질질 끈 장면 없다 않다,1
16095,6560822,배우 사건 갈등 긴장감 극적 요소 모두 엉망 편 을 망치다 아 나 그런데 평점 을 왜 이리 높다,0
16096,9434612,기대하다 것 보다 훨씬 재밌다,1
16097,5786666,수 잔비 에르 영화 언제 보다,1
16098,9929579,우연히 보다 되다 두고두고 보다 작품,1
16099,9854836,무슨 내용 을 보다 건지다 자다 모르다 뭔가 내용 있다 같다 전체 적 으로는 킬링타임 아니다,0
16100,10055832,화가 보다 영화 너무 좋다 가슴 뻥 뚫리다 영화,1
16101,1449111,포 시즌 갈수록 저 질 이야,0
16102,10063482,원작 이고 나발 고간 재미 더럽다 없다 보다 세번 졸다 이영화 점준 인간 백퍼 알바 다,0
16103,5343653,딱하다 감동 이나 인상 깊다 없다 지루하다 않다 달달 영화 이다,1
16104,10202833,뭐 만듬 아 짜증나다,0
16105,3456052,이런 영화 왜 점 대 인가 ㅡㅡ 오픈워터 만큼 지루하다 재미없다 교훈 없다,0
16106,4547838,토니 눈 너무 슬프다,1
16108,9900105,진짜 개 웃기다 ㅋㅋㅋ 이렇다 코드 너무 좋다 언능 나오다 좋다,1
16109,1963172,기억 남다 요트 랄라 매력 적,1
16110,798322,점도 아깝다 ㅡㅡ 끝 까지 보다 언제 공포 나왓는 지 모르다,0
16111,2059,불면증 시달리다 분 극장 에서 편안하다 맘껏 주무 세 요,0
16112,4257854,필름 값 아깝다,0
16113,8376561,시즌 까지는 괜찮다,1
16114,3789957,ㅎㅎ 좋다 염 넘다 넘다 웃기다 님들 얼마나 재다,1
16115,23381,가다 아니다 소림축구 비교 해보다,0
16116,6210824,난 신동엽 좋다 타 동엽신 ㅋㅋㅋㅋㅋㅋㅋ 웃다 보다 재미있다,1
16117,10266594,설득 력 있다 시나리오 배우 호연 좋다 영화 이다,1
16118,5054807,짱 짱짱 에요 짱 ㅎㅎ,1
16119,7901597,양 아치 차 모 동안 줄거리 산 간다,0
16120,10139821,만들다 네 여 무섭다,1
16121,7776354,입체 효과 가다,1
16122,9311855,조선족 피다 피다 미화 심하다 불편하다 영화 꺼지다,0
16123,1287455,말 없다,0
16124,8607320,영화 독특하다 ㅋ,1
16125,8049712,편 너무 재밌다 편 별로,0
16126,7118571,완전 병맛,0
16127,1633518,볼때 마다 찡하다 감동 을 주다 영화 라스트 신 아름답다 명 장면 이다,1
16128,9608883,지루하다 테이큰 벽 을 못 넘다,0
16129,7550897,평점 테러 일단 초반 부 재미없다 중반 부 역시 루즈 영화 재미 아니다 경 각심 보다 요 상한 아이 평점 믿다,0
16130,7313941,영화 너무 잔인하다,1
16131,4978015,진짜 최악 영화 이렇다 점 이라고,0
16132,8115668,너무나 저 예산 캐리 앤 모스 아깝다 움 ㅜㅜ,0
16133,9454242,뭔 한국사 줫 모르다 유럽 역사 안다 여기 서 깝 치다 애 뭐 지 한반도 오랜 외침 을 겪다 도난 당한 유물 만 수십 만점 인데 한반도 외침 역사 알 고 설치다 건가 글 고 영화 줫 재미 없다,0
16134,9854920,우와 정말 믿다 없다 스토리 손 땀 을 쥐다 보다 이렇다 명작 또 있다 안보 신분 꼭 꼭 보다 꼭 요 헤헤,1
16135,9839406,잃다,0
16136,9809921,아직도 박정희 찬양 사람 있다 그래도 김대중 보단 낫다,0
16137,9800937,학교 에서 보여주다 정말 심각하다 무슨 내용 인지 모르다 친구 많다 나다 그렇다,0
16138,10153233,마치 베트남 전쟁 오디세이 보다 것 같다 목적 을 달성 돌아가다 곳 없다 것 다르다 말 이다 점차 미치다 병사 모습 보다 이르다 소름 돋다 만들다,1
16139,8012312,재밌다 우왕,1
16140,8812195,전작 성적 판타지 완성 도르다 기대하다 개 실망 제목 젊다 엄마 인데 스토리 중 젊다 엄마 라는 컨셉 비중 되다 까맣다 끄다 그것 주 스토리 랑은 아무 관련 없다 하루 팬 면 역 변하다 하루 보다 재미 있다,0
16141,9135394,빅뱅이론 우주 초기 생 성 시 물질 반물질 비 대칭 인하다 현 우주 존재 이유 영화 주제 로 삼다 모르다 만큼 짜임새 없다 영화,0
16142,7392233,장난,0
16143,7905550,보다 보다 어느새다 미소 짓다 되다 ㅜㅜ 시청률 왜 그렇게 나오다 모르다 신하균 존잘 졸귀,1
16144,72858,뭐 냐 게 여 주인공 알다 사람 닮다,0
16145,2123186,괜찮다 평점 너무 낮다,1
16146,10268839,해안가 영화 왜 밧지,0
16147,1462006,무섭다 않다 공포영화,0
16148,8759209,등장 인물 중 단 명도 제대로 되다 사람 없다 그 중 단 명도 사랑 스럽지 않다 사람 없다 내 인생 영화 라 불다 아깝다 않다,1
16149,5970176,좋다 음악 좋다 짜임 자다 어우러지다 영화 원작 충실하다 것 점 몫,1
16150,10153485,아들 영화 다 보고 일어나다 줄 모르다 겨울방학 예고편 까지 보다,1
16151,9063221,주인공 띄우다 영화 아니다 왜 주인공 그렇다 캐릭터 가지 게 되어다 전쟁 밀접하다 관련 있다 주인공 제멋대로 라는 이유 로 평점 짜다 준놈 앞 영화 인트로 다시 보다 스토리 이해 필요없다 국산 상업 영화 나 보다,1
16152,9317734,피 만 가득하다 더럽다 잔인하다 막장 쓰레기 영화 장르 무슨 끝 까지 보다 내 한심하다,0
16153,8170609,은희 라 쓰다 석 구라 읽다,0
16154,9477979,산전수전 원작,0
16155,8612741,계단 에서 대사 읊는 장면 무척 좋다 계속 되새기다 되다,1
16156,10017998,즐겁다 볼 수 있다 코믹 액션 서부 극 조니 뎁 말 하드캐리,1
16157,7141527,ㅋㅋㅋ 전우치 싫어하다 사람 말 다 혼줄 을 내주다,1
16158,3093513,생각 보다 밋밋하다,0
16159,9685320,부 성 애인 지 매다 인지 거기 다 아들 전쟁 터 에서 죽다 그 통곡 소리 개 듣기 싫다 진짜 짜증나다 통곡 듣기 싫다 소리 분 이어지다 감정이입 안되다 스토리 자연 스럽게 안 흘리다 진짜 영화 보다 튀다 치다 나오다 싶다 생각 듬 전쟁 인,0
16160,8535797,상당하다 말 안되다 것 중 하나 사립 만 학교 냐 으 휴 사립 에서 선생님 안 공립 에서 열심히 가르치다 선생님 얼마나 많다 공부 뭐 인간 됨됨이 덜 성숙 되다 그냥 쓰레기 더미 불과하다,0
16161,10069328,액션 제이슨 번 짝퉁 인데 내용 쉬리 랑 찌다 개 찌다 웃음,0
16162,9725051,마케팅 대상 연령 범위 못자다 저주받다 수작 이라고 평가 으어어 내 왜 여지 껏 작품 을 모르다,1
16163,9853966,충분하다 재밌다 보다 왜 이리 평점 낮다 ㄷㄷ,1
16164,9034022,처음 분위기 부터 혹시 나 역시 나,0
16165,5048301,아주 재미있다 영화 에요,1
16166,5746162,세련되다 무공 흥미진진 스토리 부족함 없다 무협 영화,1
16167,6652726,첨부 터 끝 까지 진지하다 영화 지금 보다 약간 씩 손발 오그라들다 대사 간간히 보이 나 이만 영화 별로 없다,1
16168,9179260,살다 살다 첨으로 평점 남기다 보다 년도 개봉 만들다 말다 옥에티 많다 어이없다 설정 스토리 배우 오글거리다 연 기내 가하다 대책 없다 허무하다 마무리 까지 하하 하 시간 낭비 제대 로다,0
16169,10232295,진짜 괜찮다 영화 네 요 말 필요없다 이렇게 잔잔하다 처음 부터 끝 까지 재밌다 영화 드물다 정말 말 필요없다 최고,1
16170,7902938,난 시사회 로 보고 오다 시사회 아니다 아쉽다,1
16171,259410,트 라 볼타 우마 서 멀다 없다 점도 아깝다 쓰레기,0
16172,9307129,믿다 수 없다 만큼 저 퀄리티 자랑 최신 피노키오,0
16173,8910876,착하다 영화 재밌다 흥미롭다,1
16174,4726166,좋다 원작 을 이딴 영화로 만들다,0
16175,10010428,빌어먹을 성대모사 그만하다 성대모사 만 시간 을 넘다 처 있다 욕 절로 나오다 거기 다가 못 알 아 먹다 영화 이야기 왜 자꾸 주인공 고뇌 뭔 지 모르다 그걸 굳이 이탈리아 여행 나,0
16176,5154460,제 페니 메이 션 몰락 을 단 적 보여주다 작품 진부 허세 느끼다 루산 만,0
16177,6776597,진짜 좋다 ㅠㅠ,1
16178,199477,괜찮다 영화인 것 같다 강추 이다,1
16179,9423885,크다 기대 없이 보다,0
16180,9073974,하아 이렇다 걸작 을 리 마스터링 나 블루레이 로 내주다 얼마나 좋다,1
16181,2081335,일본 영화 익숙하다 않다 사람 라면,0
16182,9756032,동막골 순수하다 감동,1
16183,5067277,원작 보다 그 자리 에서 피 토 하고 쓰러지다 지 경 원작 실험 정신 어디 로,0
16184,9435729,시간 죽이다 괘씸하다 킬러,0
16185,3354503,웃기다 만들다 같다,0
16186,8803547,너무 낮다 진정 애국 대하 여 경종 을 울리다 만 영화 이다,1
16187,6491907,그닥,0
16188,10042929,우연히 티비 에서 보고 너무 맘 들어서다 컴 다시 보다 영화 주인공 이야기 나오다 너무나 닮다 굉장하다 공감 봣 덥다 같다 당신 운명 불공평하다 비참하다 정해진 운명 따위 깨 버리다 되다,1
16189,1244214,한마디 로 쓰레기 감독 겉멋 만 잔뜩 들어서다 머리 안되다,0
16190,441440,멋있다,1
16191,9553594,은하 재미있다 서민호,1
16192,5522718,계속 울리다 벨소리 짜증 만 나다 ㅠㅠ,0
16193,9082602,너무 뻔하다 스토리 에요 옛날 만화 보다 같다,0
16194,7534218,넘다 재밌다 시간 가다 모르다 자다 보고 있다 천명 대박나다 삼,1
16195,6199470,별 점 점 을 주다 아깝다 작품,1
16196,5847023,마르 잔 성장 을 통해 보다 이란 혁명 을 알 수 있다 차다 째지다 듯,1
16197,8171561,재밌다 건강하다 드라마 오로라 같다 막장 판치다 세상 모처럼 제대로 되다 현실 성 있다 해피 로맨스,1
16198,10072407,살다 꼭 보다 야하다 영화 있다 주저 없이 영화 보다 정말 좋다 영화 이다,1
16199,7444026,중년 되다 여인 특유 고급스럽다 움 편안함 없다 억지스럽다 추하다,0
16200,5167129,굿 이다,1
16201,8383053,이야 진짜 거 보고 나다 감독 되다 싶다 생각 문득 들다 너무 쉬다 거,0
16202,9889566,고뇌 영웅 모습 을 보여주다 하지만 여전하다 멋지다 놀랍다 아이언맨,1
16203,9735281,아 이제 서다 보다 이건 무슨 영화 아니다 알다 저 빅뱅 좋아하다 그중 승리 제일 좋아하다 좋아하다 떠나다 연기 별로 고 이야기 별로,0
16204,4406702,본인 영화 대해 매우 형편 없다 반응 을 나타내다,0
16205,8583104,제품 세계 적 유명하다 일류 기업 일지 모르다 삼성 이라는 기업 을 위해 열심히 일 불치 병 을 얻다 고인 되다 직원 대 배려 삼류 못 되다 알리다 영화,1
16206,9863542,절대 나 혼자 미치다 없다 같이 죽다 ㅡㅡ,1
16207,7998528,범우 주적 쓰레기 영화 ㅋㅋㅋㅋ 특이 취향 마니아 라면 좋아하다,0
16208,6661666,개독 아 모이다,1
16209,2293798,별 점 개도 아깝다 역대 최악 영화 박차다 나오다 참다 시간 아깝다,0
16210,3789506,화려하다 볼거리 슈퍼스타 없다 난 니 모레 티 그 누구 보다 스타 처럼 보이다,1
16211,5826160,마지막 헬렌 선교사 님 말씀 계속 맴 네 요나 삶다 어떠하다 돌아보다 되다,1
16212,10092006,말 안되다 명작 ㅠ 사람 죽다 꼭 보다 야하다 영화 라고 매번 말 이유 알다 ㅠ,1
16213,4827211,역쉬 쉬 갈다 형님 쵝오,1
16214,9936696,무슨 내용 인지 갈수록 모르다 스와핑 아니다,0
16215,2207927,인생 이란 이다,1
16216,9305619,김선영 안타깝다 작품 선택 실수,0
16217,9264927,전개도 느리다 추리 적 인 요소 그 닥 이고 점점 갈수록 지루하다 넘기다 보다 그냥 할리우드 비급 쓰리다 물이 훨 만들다 생각 되다 일본 영화 점점 하락 세다,0
16218,10201412,장르 다양성 면 에서도 바람직하다 영화 봉 순 씨 비슷하다 나이 여서 인지 몰입도 좋다 보다 웃다 파안 대소 하 며 보다 다른 연령 대의 공감 대가 궁금타,1
16219,10132726,주식 사람 보다 진짜 개 명작 이다 영화 자체 박진 가다 재밌다,1
16220,498989,시대 문 제작 그 시대 눈치 자다 살피다 것,0
16221,4537910,난 널 갖다 싶다,1
16222,2021311,어떠하다 냉혈 마음 움직이다,1
16223,2420686,마지막 하지원 이쁘다 ㅎ 추천 하고 싶다 않다,0
16224,10164858,기 대 이상 넘다 재다 보다,1
16225,7513700,독특하다 재다 영화 정말 새롭다,1
16226,3406032,알비 시 키 니 네 다 디지다 응 이렇다 기 영화 보고 뭐 어째 고 저 째 니미,0
16227,8536293,오다 걸 이제야 보다,1
16228,6291272,별로 야 서툴다 거치다 밋밋하다 유치하다 진부하다 개연 성 없다 아무튼 별로,0
16229,9600782,지 금보 중 흥미 로움 부 ㄱ,1
16230,9400538,영 화보 내내 현실 게임 을 알다 없다 혼란 스럽다 움 그게 주다 긴장감 영화 재미 다 마지막 주인공 뛰어내리다 기전 까지는 집중 보다 반전 없다 멍청이 멀다,1
16231,236783,무척 이나 재미있다 음악 좋다,1
16232,9902972,아 견자단 형님 영화 다 챙기다 보다 진심 여태 모든 작품 중 최악 최근 작 일 개인 적 무림 이랑 이건 뭐 하늘 땅 차이 감독 쓰레기 라고 보다,0
16233,9206387,개다 발연기 시간 아깝다 알바 새끼,0
16234,10250898,안 뜨다 영화 이유 있다,0
16235,9043413,정말 거 머 지 왜 분신사바 인거 지 박한별 여기 왜 출연 거지 왠만하다 재미없다 이르다 말다 정말 영화 정말 당황 스럽다 생 최악 영화,0
16236,9910496,성인영화 이렇게 만들다 수 있다 ㅠㅠ,1
16237,8887113,말 필요없다 명작 오드리 헵번 사랑,1
16238,1236749,마지막 부분 점프 때 눈물,1
16239,7013082,보다 평점,0
16240,9317459,너무 좋다 꾸다 청춘 멋지다 이야기,1
16241,5726189,마음 을 갖다 일 바람 되어다 일,1
16242,9964518,미안하다 영화 이제 서다 보다 되어다,1
16243,3669520,숨기다 걸작 을 만나다,0
16244,9885824,재밌다 물 좋아하다 당연하다 추천 너무 저 평가 되다 안타깝다 점수 맞추다 위해 점 주다,1
16245,7898064,감동 적 이예 요,1
16246,4070531,킬링타임 용도 안되다,0
16247,1293003,언제 울 영화 수준 오르다,1
16248,6602055,ㅋㅋ 거 만 명도 안 보다 영화 임 킬링타임 용도 아니다 그냥 차카 게 살 결론 인 건가 장진 님 실망 임,0
16249,8648469,영화 못 보다 모르다 이영훈 씨 ㅜㅜ 진짜 아깝다 빨리 딱 맞다 작품 만 낫다 좋다 ㅠ,0
16250,10116401,엑스맨 보다 휠체어 교수 랑 악당 배드 젊다 시절 이야기 재미 더럽다 없다,0
16251,8084911,줄리아 로버츠 예쁘다 의상 같다 귀엽다 지금 현실 비추다 보다 말 안되다 이야기 보다 내내 너무 말 안되다 마음 불편하다 신데렐라 정도 껏 매춘부 엘리트 라니 건지다,0
16252,8846367,헐다 손수현 아오이 유우 따르다 모습 왜케 천박하다 불쌍하다 보이다 자기 매력 을 못 찾다 타인 매력 을 어떻 게 든 가다 보다 미치다 혼 을 빼놓다 열중 모습 으 역겹다 정도 다 틈 만나다 아오이 사진 만 보다 염탐 연구 생각 소름,0
16253,10136870,사 기적 꿀잼 휴잭맨 연기 사기 다,1
16254,3831558,그냥 원작 남다 좋다 영화,0
16255,7299808,영화 은근 아름답다,1
16256,8164881,최고 완전 재미 번 보다,1
16257,89430,차라리 김현수 카섹씬 이나 길다 해주다 끝 까지 왜 보여주다 그만두다,0
16258,5139214,커플 을 왜 쫒다 이유 없다 그냥 막 살인 그냥 막 영화,0
16260,7482078,억지 스럽지 않다 드라마 시트콤 본적 없다 완전 편안하다 너무 좋다 슬슬 대박나다 때 된거 같다 시간대 아쉽다 선 미역 전미선 씨 너무 어울리다 다시 보기 로 꼭 보다 본방 사수 너무 어렵다 시간대 너무 나쁘다 대 박기원 화이팅,1
16261,1244272,가슴 아프다,1
16263,699400,엄청 웃기다 ㅋㅋㅋㅋㅋㅋㅋ,1
16264,10001760,세븐 을 능가 최고 스릴러 영화,1
16265,1256560,보이 쉬 그 여자 송종국 마누라 맞다,0
16266,2281435,파괴 이미지 주다 압도 적 쾌감 사라지다 가다 것 아름답다,1
16268,9583539,좋다 영화 이다 많이 보다,1
16269,8050821,가볍다 보여주다 다 보여주다 성실하다,1
16270,6104070,정말 지루하다 킬링타임 용도 아니다,0
16271,8771256,정말 훌륭하다 메시지 보여주다 안타깝다 결말 잔잔하다 울리다 독특하다 배경음악 영화 분위기 자다 받치다 줌 역시 케빈 스 페이 시가 나오다 영화 추천 만 듯 피라미드 식 시스템 정말 훌륭하다 자다 적용 되다 예,1
16273,5067385,생각 거 보다 정말 참담하다 ㅡㅡ,0
16274,4732918,잔인하다 기만 영화 마지막 우스꽝스럽다 움,0
16275,8592280,나가요 미스 골 때리다 ㅋㅋㅋ,0
16276,6669715,이런 류 영화 좋아하다 분 괜찮다 같다 제 스타일 아니다 같다 무척 이나 루즈,0
16277,5937811,지금 살인 대 어리다 적 본 개 생각나다 검색 영화 찾다 아직도 생각나다,1
16278,1426088,년대 나오다 볼 만,0
16279,7862239,정말 재밌다 보다 영화 이다,1
16280,9122788,무섭다 재밌다 여자 주인공 너무 예쁘다,1
16281,6579336,볼때 마다 음악 대사 캐릭터 연기 다 좋다 ㅠㅠ,1
16283,10059727,엄청 무섭다 일단 보다 바 어후,1
16284,9770473,이런 영화 사기 로 고소하다 없다 속 거 같다,0
16285,2555639,여자 로써 어느 정도 공감 대가 형성 되다 잔잔하다 좋다 난,1
16286,1863761,밑 잼 없다 사람 모뇽 진짜 재밌다 내용 짱 오늘 보다 완전 강추,1
16287,8345111,년도 최고 드라마 쓰레기 칠봉이 나 정이 삼천포 윤진이 해태 빙그레 최고 배우 을 알 게 해 준 드라마 너무 좋다,1
16288,5963898,너 열심히 찍다 안되다 나다 너 죽이다 가다,0
16289,3401734,밤새다,0
16290,9754240,오로라 뭔가 신비하다 느낌 들다 청순하다 이미지 여자 좋다 뭔가 각 진 여자 나오다 별로 이다 같다,0
16291,6347733,진짜 재 밋네욬 ㅋㅋ 방금 봣 늘다 감동 재미 다 갖추다 영화 네 용,1
16292,6349707,박진희 발랄하다 능청 스러운 연기 매력 적 그러나 두 남자 주연 안습,0
16293,2398332,색계 대다,0
16294,517592,가다 요즘 파 나,1
16295,6195042,장근석 왜 나오다 ㅋㅋㅋㅋㅋ,0
16296,7782492,네이버 평점 리뷰 보고 낚 여서 보다 영화 딱 대다 여자애 좋아하다 영화 남자배우 진짜 잘생기다,0
16297,9186737,다시 보다 감동 이네 요 ㅜㅜ,1
16298,7684360,지루하다 못 보다,0
16299,2825427,블랙코미디 섹스 코미디 것 저 것 아니다 어중간하다 함,0
16300,6331885,잔잔하다 감동 적 이다,1
16301,9657781,우리나라 액션영화 나아가다 방향 을 년전 작품 제시 하고 있다 생각 밤 너무나도 아름답다 고독,1
16302,6858553,이런 곳 올리다 죄송하다 보다 곳좀 알다 없다 부탁드리다,1
16303,7697000,점 대 니 생각 이고,1
16304,2812111,정말 감동 적 이다 김민종 시대 최고 배우,1
16305,131533,머 건지다 믿다 기다 않다,0
16306,9118216,영화 교과서 라 수 있다 않다,1
16307,4827128,강의 차다 한심하다,0
16308,5503968,액션 쩌 네,1
16309,8165205,긴장감 반전 급 인 듯 급 아니다 수작 이다,1
16310,4524832,좋다 영화 많이 만들다 너무 아깝다 죽음 예요 삼가다 명복 을 비다,1
16311,9903616,미치다 배우 제이크 질 렌할 만족,1
16312,5962676,뭔 지 모르다 감흥 없다 ㅛㅇ,0
16313,1575348,지루하다 어색하다 편집 식상하다 스토리 결말 흥미롭다 않다,0
16314,5840606,어색 어색,0
16315,7962007,또니몬따 나,1
16316,8783595,이렇다 스릴러 호러 느낌 오랜 만인 듯 재밌다,1
16317,9708556,오 헤 성 목소리 정말 최악 이다,1
16318,8547191,초반 그냥 에로 후반 김기덕 스톼일,0
16319,2123053,내용 도대체 뭐 죠 전혀 줄거리 안 맞다 영화,0
16320,4634128,아쉽다 배우 최곤데 밉다 직 지근 하고 밍숭맹숭,0
16321,5135186,아름답다 영화,1
16322,5526621,메이저 기 까지나 오다 보다 꽤 나 진절머리 나다,0
16323,7377102,예고편 만 보다 광희 더빙 때매 망하다 ㅋㅋ 진심 돈 버리다 ㅋㅋㅋ,0
16324,5005116,내 좀비 영화감독 해보다 알바 도움 없다 점 받다,0
16325,7443110,우리나라 공포영화 전설 이라 만하 다 국수 장면 목 돌아가다 장면 할머니 귀신 빙의 되다 장면 극악 공포 선사 오늘날 더 세련되다 구상 을 엮으 면 세계 어디 내놓다 않다 것,1
16326,7496525,완전 내 스타일 영화,1
16327,10118386,질렌할 미치다 연기 감탄 불편하다 장면 에서 흘러나오다 경쾌하다 음악 정말 구역질 나 도록 싫다 그만큼 연출 을 또다른 위 플래쉬 보다 것 같다 느낌 긍정 적 인 부분 만 모으다 자극제 로 삼 을 수 있다,1
16328,9467093,걸 보다 시간 낭비 내 왜 보다 후회 만 남다 망작,0
16329,7679342,전설 주먹 배우 격투기 격자 모르다 영화 진짜 현 실감 있다 종합 격투기 자다 그리다 내다 영화,1
16330,4468932,저 예산 관계 로 만들다 말다 보이다 터 무니 없다 재미없다 사이비 영화,0
16331,6524444,픽사 이제 한물가다,0
16332,7860365,가난 범죄 로 직결 되다 주인공 을 통해 말 그렇다 우리 사회 가난하다 부모 많아지다 청소년 범죄 증가 건가,0
16333,3666695,시즌 만 빼다 최고 미드,1
16334,3164811,묻다 범행 을 저지르다 범인 과의 혈투,0
16335,10035820,이상하다 다시 보다 편이 제일 재밌다 같다 애 억 불의 말 안되다 제작비 덕인 진 모르다 도편 을 너무 많이 보다 질리다 그렇다 모르다 오늘 티비 에서 보고 편이 이렇게 재밌다 영화 이다 ㅋ 그리고 쥬라기 월드 여주 나오다 영화 ㅎ,1
16336,2852567,착하다 마미 아 형제 뒤 로 호박 씨 끄다 기 달인 인 역겹다 계집 토 나오다 에리 카,0
16337,8706423,왜 백설공주 스토리 라인 잡다 성인 을 위 동화 아니다 애매모호하다 스토리 설정 이해 안 가다 캐스팅 애쓰다 힘들다 영화 엉망 초보 감독 한계 보이다 영화 이다,0
16338,5927002,내 포인트,0
16339,3246539,일본 영화 치고 지루함 없다 좋다,1
16340,5395418,연제욱 님 연기력 알아주다 야하다 정말 묻히다 아깝다 영화 네 요 소 문 내야 지,1
16341,4813377,좌충우돌 직업 전전,0
16342,6237736,별로 이다,0
16343,1491797,모든 것 다코타 패닝 때문 이다,1
